Point_Index,X,Y,Z
0,2.3558363787770698,0.3428998837068822,0.0
1,1.44538701518037,0.3428998837068822,0.0
2,1.44538701518037,0.7704490724996778,0.0
3,0.7341030987627923,0.3428998837068822,0.0
4,0.7341030987627923,1.104469693113136,0.0
5,0.3208696816339862,0.3428998837068822,0.0

Line_Index,Start_Point_Index,End_Point_Index
